Epi_date_v3,Year,Cases,7_Day_Average,Cumulative_Cases,AsOf
02/27/2024,2024,9.0,7.714285850524902,32347.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
02/28/2024,2024,14.0,9.0,32361.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
02/29/2024,2024,12.0,9.285714149475098,32373.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
03/01/2024,2024,17.0,10.714285850524902,32390.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
03/02/2024,2024,6.0,10.714285850524902,32396.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
03/03/2024,2024,10.0,11.142857551574707,32406.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
03/04/2024,2024,9.0,11.0,32415.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
03/05/2024,2024,10.0,11.142857551574707,32425.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
03/06/2024,2024,16.0,11.428571701049805,32441.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
03/07/2024,2024,9.0,11.0,32450.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
03/08/2024,2024,5.0,9.285714149475098,32455.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
03/09/2024,2024,15.0,10.571428298950195,32470.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
03/10/2024,2024,20.0,12.0,32490.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
03/11/2024,2024,10.0,12.142857551574707,32500.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
03/12/2024,2024,10.0,12.142857551574707,32510.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
03/13/2024,2024,10.0,11.285714149475098,32520.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
03/14/2024,2024,16.0,12.285714149475098,32536.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
03/15/2024,2024,10.0,13.0,32546.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
03/16/2024,2024,6.0,11.714285850524902,32552.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
03/17/2024,2024,9.0,10.142857551574707,32561.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
03/18/2024,2024,15.0,10.857142448425293,32576.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
03/19/2024,2024,2.0,9.714285850524902,32578.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
03/20/2024,2024,10.0,9.714285850524902,32588.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
03/21/2024,2024,6.0,8.285714149475098,32594.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
03/22/2024,2024,7.0,7.857142925262451,32601.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
03/23/2024,2024,2.0,7.285714149475098,32603.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
03/24/2024,2024,4.0,6.5714287757873535,32607.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
03/25/2024,2024,10.0,5.857142925262451,32617.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
03/26/2024,2024,13.0,7.4285712242126465,32630.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
03/27/2024,2024,9.0,7.285714149475098,32639.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
03/28/2024,2024,10.0,7.857142925262451,32649.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
03/29/2024,2024,9.0,8.142857551574707,32658.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
03/30/2024,2024,4.0,8.428571701049805,32662.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
03/31/2024,2024,5.0,8.571428298950195,32667.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
04/01/2024,2024,7.0,8.142857551574707,32674.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
04/02/2024,2024,12.0,8.0,32686.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
04/03/2024,2024,7.0,7.714285850524902,32693.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
04/04/2024,2024,4.0,6.857142925262451,32697.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
04/05/2024,2024,8.0,6.714285850524902,32705.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
04/06/2024,2024,5.0,6.857142925262451,32710.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
04/07/2024,2024,6.0,7.0,32716.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
04/08/2024,2024,14.0,8.0,32730.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
04/09/2024,2024,8.0,7.4285712242126465,32738.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
04/10/2024,2024,14.0,8.428571701049805,32752.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
04/11/2024,2024,5.0,8.571428298950195,32757.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
04/12/2024,2024,10.0,8.857142448425293,32767.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
04/13/2024,2024,9.0,9.428571701049805,32776.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
04/14/2024,2024,14.0,10.571428298950195,32790.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
04/15/2024,2024,10.0,10.0,32800.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
04/16/2024,2024,10.0,10.285714149475098,32810.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
04/17/2024,2024,10.0,9.714285850524902,32820.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
04/18/2024,2024,8.0,10.142857551574707,32828.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
04/19/2024,2024,10.0,10.142857551574707,32838.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
04/20/2024,2024,11.0,10.428571701049805,32849.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
04/21/2024,2024,13.0,10.285714149475098,32862.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
04/22/2024,2024,15.0,11.0,32877.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
04/23/2024,2024,13.0,11.428571701049805,32890.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
04/24/2024,2024,8.0,11.142857551574707,32898.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
04/25/2024,2024,12.0,11.714285850524902,32910.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
04/26/2024,2024,12.0,12.0,32922.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
04/27/2024,2024,7.0,11.428571701049805,32929.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
04/28/2024,2024,6.0,10.428571701049805,32935.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
04/29/2024,2024,8.0,9.428571701049805,32943.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
04/30/2024,2024,6.0,8.428571701049805,32949.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
05/01/2024,2024,9.0,8.571428298950195,32958.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
05/02/2024,2024,3.0,7.285714149475098,32961.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
05/03/2024,2024,6.0,6.4285712242126465,32967.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
05/04/2024,2024,10.0,6.857142925262451,32977.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
05/05/2024,2024,8.0,7.142857074737549,32985.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
05/06/2024,2024,8.0,7.142857074737549,32993.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
05/07/2024,2024,12.0,8.0,33005.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
05/08/2024,2024,8.0,7.857142925262451,33013.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
05/09/2024,2024,5.0,8.142857551574707,33018.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
05/10/2024,2024,6.0,8.142857551574707,33024.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
05/11/2024,2024,7.0,7.714285850524902,33031.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
05/12/2024,2024,5.0,7.285714149475098,33036.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
05/13/2024,2024,9.0,7.4285712242126465,33045.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
05/14/2024,2024,6.0,6.5714287757873535,33051.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
05/15/2024,2024,5.0,6.142857074737549,33056.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
05/16/2024,2024,8.0,6.5714287757873535,33064.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
05/17/2024,2024,6.0,6.5714287757873535,33070.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
05/18/2024,2024,8.0,6.714285850524902,33078.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
05/19/2024,2024,6.0,6.857142925262451,33084.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
05/20/2024,2024,11.0,7.142857074737549,33095.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
05/21/2024,2024,8.0,7.4285712242126465,33103.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
05/22/2024,2024,8.0,7.857142925262451,33111.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
05/23/2024,2024,4.0,7.285714149475098,33115.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
05/24/2024,2024,9.0,7.714285850524902,33124.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
05/25/2024,2024,11.0,8.142857551574707,33135.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
05/26/2024,2024,5.0,8.0,33140.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
05/27/2024,2024,7.0,7.4285712242126465,33147.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
05/28/2024,2024,12.0,8.0,33159.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
05/29/2024,2024,8.0,8.0,33167.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
05/30/2024,2024,10.0,8.857142448425293,33177.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
05/31/2024,2024,7.0,8.571428298950195,33184.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
06/01/2024,2024,7.0,8.0,33191.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
06/02/2024,2024,6.0,8.142857551574707,33197.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
06/03/2024,2024,13.0,9.0,33210.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
06/04/2024,2024,6.0,8.142857551574707,33216.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
06/05/2024,2024,14.0,9.0,33230.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
06/06/2024,2024,8.0,8.714285850524902,33238.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
06/07/2024,2024,8.0,8.857142448425293,33246.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
06/08/2024,2024,8.0,9.0,33254.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
06/09/2024,2024,10.0,9.571428298950195,33264.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
06/10/2024,2024,12.0,9.428571701049805,33276.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
06/11/2024,2024,17.0,11.0,33293.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
06/12/2024,2024,5.0,9.714285850524902,33298.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
06/13/2024,2024,7.0,9.571428298950195,33305.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
06/14/2024,2024,10.0,9.857142448425293,33315.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
06/15/2024,2024,12.0,10.428571701049805,33327.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
06/16/2024,2024,7.0,10.0,33334.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
06/17/2024,2024,8.0,9.428571701049805,33342.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
06/18/2024,2024,6.0,7.857142925262451,33348.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
06/19/2024,2024,4.0,7.714285850524902,33352.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
06/20/2024,2024,9.0,8.0,33361.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
06/21/2024,2024,11.0,8.142857551574707,33372.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
06/22/2024,2024,4.0,7.0,33376.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
06/23/2024,2024,6.0,6.857142925262451,33382.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
06/24/2024,2024,8.0,6.857142925262451,33390.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
06/25/2024,2024,8.0,7.142857074737549,33398.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
06/26/2024,2024,9.0,7.857142925262451,33407.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
06/27/2024,2024,10.0,8.0,33417.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
06/28/2024,2024,6.0,7.285714149475098,33423.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
06/29/2024,2024,5.0,7.4285712242126465,33428.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
06/30/2024,2024,7.0,7.5714287757873535,33435.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
07/01/2024,2024,11.0,8.0,33446.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
07/02/2024,2024,6.0,7.714285850524902,33452.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
07/03/2024,2024,8.0,7.5714287757873535,33460.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
07/04/2024,2024,7.0,7.142857074737549,33467.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
07/05/2024,2024,8.0,7.4285712242126465,33475.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
07/06/2024,2024,5.0,7.4285712242126465,33480.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
07/07/2024,2024,12.0,8.142857551574707,33492.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
07/08/2024,2024,9.0,7.857142925262451,33501.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
07/09/2024,2024,11.0,8.571428298950195,33512.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
07/10/2024,2024,10.0,8.857142448425293,33522.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
07/11/2024,2024,9.0,9.142857551574707,33531.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
07/12/2024,2024,9.0,9.285714149475098,33540.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
07/13/2024,2024,5.0,9.285714149475098,33545.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
07/14/2024,2024,8.0,8.714285850524902,33553.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
07/15/2024,2024,21.0,10.428571701049805,33574.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
07/16/2024,2024,5.0,9.571428298950195,33579.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
07/17/2024,2024,9.0,9.428571701049805,33588.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
07/18/2024,2024,10.0,9.571428298950195,33598.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
07/19/2024,2024,4.0,8.857142448425293,33602.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
07/20/2024,2024,5.0,8.857142448425293,33607.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
07/21/2024,2024,7.0,8.714285850524902,33614.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
07/22/2024,2024,6.0,6.5714287757873535,33620.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
07/23/2024,2024,7.0,6.857142925262451,33627.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
07/24/2024,2024,4.0,6.142857074737549,33631.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
07/25/2024,2024,8.0,5.857142925262451,33639.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
07/26/2024,2024,9.0,6.5714287757873535,33648.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
07/27/2024,2024,3.0,6.285714149475098,33651.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
07/28/2024,2024,9.0,6.5714287757873535,33660.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
07/29/2024,2024,8.0,6.857142925262451,33668.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
07/30/2024,2024,9.0,7.142857074737549,33677.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
07/31/2024,2024,7.0,7.5714287757873535,33684.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
08/01/2024,2024,16.0,8.714285850524902,33700.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
08/02/2024,2024,7.0,8.428571701049805,33707.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
08/03/2024,2024,7.0,9.0,33714.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
08/04/2024,2024,6.0,8.571428298950195,33720.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
08/05/2024,2024,8.0,8.571428298950195,33728.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
08/06/2024,2024,7.0,8.285714149475098,33735.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
08/07/2024,2024,10.0,8.714285850524902,33745.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
08/08/2024,2024,7.0,7.4285712242126465,33752.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
08/09/2024,2024,8.0,7.5714287757873535,33760.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
08/10/2024,2024,8.0,7.714285850524902,33768.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
08/11/2024,2024,11.0,8.428571701049805,33779.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
08/12/2024,2024,18.0,9.857142448425293,33797.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
08/13/2024,2024,7.0,9.857142448425293,33804.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
08/14/2024,2024,9.0,9.714285850524902,33813.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
08/15/2024,2024,9.0,10.0,33822.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
08/16/2024,2024,11.0,10.428571701049805,33833.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
08/17/2024,2024,7.0,10.285714149475098,33840.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
08/18/2024,2024,9.0,10.0,33849.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
08/19/2024,2024,11.0,9.0,33860.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
08/20/2024,2024,9.0,9.285714149475098,33869.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
08/21/2024,2024,6.0,8.857142448425293,33875.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
08/22/2024,2024,11.0,9.142857551574707,33886.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
08/23/2024,2024,4.0,8.142857551574707,33890.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
08/24/2024,2024,15.0,9.285714149475098,33905.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
08/25/2024,2024,8.0,9.142857551574707,33913.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
08/26/2024,2024,10.0,9.0,33923.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
08/27/2024,2024,13.0,9.571428298950195,33936.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
08/28/2024,2024,7.0,9.714285850524902,33943.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
08/29/2024,2024,9.0,9.428571701049805,33952.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
08/30/2024,2024,11.0,10.428571701049805,33963.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
08/31/2024,2024,6.0,9.142857551574707,33969.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
09/01/2024,2024,8.0,9.142857551574707,33977.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
09/02/2024,2024,10.0,9.142857551574707,33987.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
09/03/2024,2024,9.0,8.571428298950195,33996.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
09/04/2024,2024,12.0,9.285714149475098,34008.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
09/05/2024,2024,12.0,9.714285850524902,34020.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
09/06/2024,2024,11.0,9.714285850524902,34031.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
09/07/2024,2024,11.0,10.428571701049805,34042.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
09/08/2024,2024,8.0,10.428571701049805,34050.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
09/09/2024,2024,14.0,11.0,34064.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
09/10/2024,2024,9.0,11.0,34073.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
09/11/2024,2024,9.0,10.571428298950195,34082.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
09/12/2024,2024,6.0,9.714285850524902,34088.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
09/13/2024,2024,6.0,9.0,34094.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
09/14/2024,2024,9.0,8.714285850524902,34103.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
09/15/2024,2024,0.0,7.5714287757873535,34103.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
09/16/2024,2024,5.0,6.285714149475098,34108.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
09/17/2024,2024,5.0,5.714285850524902,34113.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
09/18/2024,2024,10.0,5.857142925262451,34123.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
09/19/2024,2024,6.0,5.857142925262451,34129.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
09/20/2024,2024,12.0,6.714285850524902,34141.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
09/21/2024,2024,2.0,5.714285850524902,34143.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
09/22/2024,2024,6.0,6.5714287757873535,34149.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
09/23/2024,2024,12.0,7.5714287757873535,34161.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
09/24/2024,2024,6.0,7.714285850524902,34167.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
09/25/2024,2024,10.0,7.714285850524902,34177.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
09/26/2024,2024,10.0,8.285714149475098,34187.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
09/27/2024,2024,12.0,8.285714149475098,34199.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
09/28/2024,2024,6.0,8.857142448425293,34205.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
09/29/2024,2024,4.0,8.571428298950195,34209.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
09/30/2024,2024,7.0,7.857142925262451,34216.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
10/01/2024,2024,12.0,8.714285850524902,34228.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
10/02/2024,2024,8.0,8.428571701049805,34236.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
10/03/2024,2024,4.0,7.5714287757873535,34240.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
10/04/2024,2024,4.0,6.4285712242126465,34244.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
10/05/2024,2024,4.0,6.142857074737549,34248.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
10/06/2024,2024,4.0,6.142857074737549,34252.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
10/07/2024,2024,6.0,6.0,34258.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
10/08/2024,2024,12.0,6.0,34270.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
10/09/2024,2024,2.0,5.142857074737549,34272.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
10/10/2024,2024,5.0,5.285714149475098,34277.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
10/11/2024,2024,4.0,5.285714149475098,34281.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
10/12/2024,2024,3.0,5.142857074737549,34284.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
10/13/2024,2024,2.0,4.857142925262451,34286.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
10/14/2024,2024,4.0,4.5714287757873535,34290.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
10/15/2024,2024,5.0,3.5714285373687744,34295.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
10/16/2024,2024,5.0,4.0,34300.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
10/17/2024,2024,1.0,3.4285714626312256,34301.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
10/18/2024,2024,5.0,3.5714285373687744,34306.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
10/19/2024,2024,2.0,3.4285714626312256,34308.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
10/20/2024,2024,6.0,4.0,34314.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
10/21/2024,2024,6.0,4.285714149475098,34320.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
